datetime,energy,temp,feelslike,dew,humidity,response
2023-01-18T15:00:00,154.7,30.1,33.4,22.1,62.26,1
2023-01-18T16:00:00,142,30.8,34.1,21.8,58.75,1
2023-01-18T17:00:00,104.5,31,35.5,23.1,62.72,1
2023-01-18T18:00:00,94.1,29,32.9,23.2,70.82,1
2023-01-18T19:00:00,72.3,28.1,31.8,23.7,77.3,1
2023-01-18T20:00:00,44,24.8,24.8,23.1,90.11,2
2023-01-18T21:00:00,28.6,25.1,25.1,23.7,92.29,2
2023-01-18T22:00:00,14.7,24.8,24.8,23.1,90.23,2
2023-01-18T23:00:00,11.7,24.2,24.2,23.1,93.52,2
2023-01-19T00:00:00,10,25,25,22.8,87.48,2
2023-01-19T01:00:00,12.9,25.1,25.1,22.1,83.48,2
2023-01-19T02:00:00,9.7,24.8,24.8,21.9,84.03,2
2023-01-19T03:00:00,12,24,24,22,88.62,2
2023-01-19T04:00:00,14.2,24,24,22,88.62,2
2023-01-19T05:00:00,12.4,23.1,23.1,22.7,97.93,2
2023-01-19T06:00:00,11,22.8,22.8,22.1,95.72,2
2023-01-19T07:00:00,14.9,22.8,22.8,22.1,95.73,2
2023-01-19T08:00:00,51.1,22.8,22.8,21.9,94.75,2
2023-01-19T09:00:00,115.8,25.1,25.1,22,83.18,2
2023-01-19T10:00:00,146.2,26.7,28.8,22.1,75.63,1
2023-01-19T11:00:00,160.2,29,31.9,21.9,65.52,1
2023-01-19T12:00:00,153,30,33.2,21.9,61.83,1
2023-01-19T13:00:00,148.9,30.8,34.2,21.9,59.15,1
2023-01-19T14:00:00,149.4,32.1,36.7,22.9,58.43,1
2023-01-19T15:00:00,164.5,31.8,35.7,22.2,56.88,1
2023-01-19T16:00:00,159.1,31,36.6,24,66.35,1
2023-01-19T17:00:00,121.2,29.2,33.8,23.9,73.19,1
2023-01-19T18:00:00,91.7,28.8,32.6,23.2,71.76,1
2023-01-19T19:00:00,59.5,28,31.9,24,78.9,1
2023-01-19T20:00:00,62.1,26.7,29.5,23.8,83.89,1
2023-01-19T21:00:00,33.2,26,26,24,88.71,2
2023-01-19T22:00:00,17.2,25,25,24,94.17,2
2023-01-19T23:00:00,17.4,25.3,25.3,24.7,96.67,2
2023-01-20T00:00:00,15.8,25,25,24,94.19,2
2023-01-20T01:00:00,13.5,25,25,24,94.19,2
2023-01-20T02:00:00,9,24.8,24.8,23.9,94.82,2
2023-01-20T03:00:00,14.2,24,24,23,94.15,2
2023-01-20T04:00:00,15.7,24,24,23,94.15,2
2023-01-20T05:00:00,13.9,23.9,23.9,23.1,95.11,2
2023-01-20T06:00:00,11.5,23.8,23.8,23.1,95.76,2
2023-01-20T07:00:00,15.6,23.8,23.8,23.1,95.76,2
2023-01-20T08:00:00,34.42,24.3,24.3,23.7,96.65,2
2023-01-20T09:00:00,69.89,26,26,23.8,87.57,2
2023-01-20T10:00:00,89.29,27.8,31.6,24.1,80.24,1
2023-01-20T11:00:00,87.68,28.3,32.4,23.9,77.09,1
2023-01-20T12:00:00,104.75,29.3,33.8,23.8,72.23,1
2023-01-20T13:00:00,101.09,30.1,34,22.7,64.84,1
2023-01-20T14:00:00,99.77,30.9,35.4,23.1,63.1,1
2023-01-20T15:00:00,103.9,31.3,35.6,22.8,60.65,1
2023-01-20T16:00:00,103.9,31.8,36.5,23,59.84,1
2023-01-20T17:00:00,85.5,32,36.5,22.7,58.09,1
2023-01-20T18:00:00,51.5,29.1,34.6,25,78.85,1
2023-01-20T19:00:00,35.9,27.8,31.5,23.9,79.47,1
2023-01-20T20:00:00,26.2,25.1,25.1,23.9,93.21,2
2023-01-20T21:00:00,23.7,24.8,24.8,24,95.44,2
2023-01-20T22:00:00,12.8,24.8,24.8,24.1,95.75,2
2023-01-20T23:00:00,12.4,24.8,24.8,23.9,94.8,2
2023-01-21T00:00:00,20.2,24.3,24.3,23.9,97.63,2
2023-01-21T01:00:00,18.1,25,25,24.2,95.15,2
2023-01-21T02:00:00,18.7,25,25,24.1,94.51,2
2023-01-21T03:00:00,16.7,25.1,25.1,24.1,94.19,2
2023-01-21T04:00:00,17.9,25,25,24,94.19,2
2023-01-21T05:00:00,17.6,24.7,24.7,23.1,90.51,2
2023-01-21T06:00:00,16.5,24.1,24.1,23,93.83,2
2023-01-21T07:00:00,17.1,25,25,22.8,87.5,2
2023-01-21T08:00:00,21.9,24.8,24.8,23.7,93.87,2
2023-01-21T09:00:00,31.4,26,26,24,88.78,2
2023-01-21T10:00:00,37.8,28,31.9,24,78.96,1
2023-01-21T11:00:00,36,28,31.4,23.1,74.39,1
2023-01-21T12:00:00,38,28,31.9,24,78.98,1
2023-01-21T13:00:00,44.2,29.3,34,24,73.34,1
2023-01-21T14:00:00,44.8,30.2,34.5,23.2,66.32,1
2023-01-21T15:00:00,45.3,30.3,34.7,23.2,65.84,1
2023-01-21T16:00:00,40.9,30,34.2,23,66.23,1
2023-01-21T17:00:00,36.2,27.9,31.1,23.1,75.07,1
2023-01-21T18:00:00,32.1,27,30.1,24,83.68,1
2023-01-21T19:00:00,28,27,29.5,22.8,77.74,1
2023-01-21T20:00:00,25.2,26.7,29.1,23,80.14,1
2023-01-21T21:00:00,23.3,27,29.6,23,78.82,1
2023-01-21T22:00:00,15.3,26.1,26.1,22.8,82.19,1
2023-01-21T23:00:00,16.4,25.8,25.8,23.2,85.6,2
2023-01-22T00:00:00,15.1,26,26,23,83.61,2
2023-01-22T01:00:00,18.1,26,26,24,88.78,2
2023-01-22T02:00:00,15.2,25.7,25.7,23.1,85.31,2
2023-01-22T03:00:00,15.6,26,26,23,83.61,2
2023-01-22T04:00:00,18.1,25,25,24,94.17,2
2023-01-22T05:00:00,15.7,24.8,24.8,23.2,90.81,2
2023-01-22T06:00:00,15.6,25,25,23,88.68,2
2023-01-22T07:00:00,14.4,25,25,23,88.7,2
2023-01-22T08:00:00,22,24.9,24.9,23.7,93.23,2
2023-01-22T09:00:00,22.4,25.1,25.1,23.8,92.59,2
2023-01-22T10:00:00,18.5,26.1,26.1,24,88.41,1
2023-01-22T11:00:00,19,27,30,23.8,82.5,1
2023-01-22T12:00:00,33.5,27,30.1,24,83.63,1
2023-01-22T13:00:00,27,27,30.1,24,83.7,1
2023-01-22T14:00:00,29,27,30.5,24.8,87.65,1
2023-01-22T15:00:00,26.7,27,30.6,25,88.84,1
2023-01-22T16:00:00,26.1,26,26,24,88.78,2
2023-01-22T17:00:00,25.8,26.1,26.1,24.1,88.79,1
2023-01-22T18:00:00,25.8,26,26,24.1,89.08,2
2023-01-22T19:00:00,20.4,25.1,25.1,23.2,89.31,2
2023-01-22T20:00:00,20.8,24.8,24.8,23.7,93.87,2
2023-01-22T21:00:00,22,24.8,24.8,23.7,93.86,2
2023-01-22T22:00:00,14.1,24.7,24.7,23.8,94.5,2
2023-01-22T23:00:00,13.5,24.9,24.9,23.9,94.21,2
2023-01-23T00:00:00,13,24,24,24,99.97,2
2023-01-23T01:00:00,14.3,24,24,23,94.15,2
2023-01-23T02:00:00,13.3,23.9,23.9,23.2,95.77,2
2023-01-23T03:00:00,13.3,24,24,24,99.97,2
2023-01-23T04:00:00,13.3,24,24,24,99.97,2
2023-01-23T05:00:00,13.8,24.1,24.1,23.8,98.3,2
2023-01-23T06:00:00,12.2,24,24,23.2,95.12,2
2023-01-23T07:00:00,16,24,24,23,94.15,2
2023-01-23T08:00:00,24.4,23.8,23.8,23.2,96.42,2
2023-01-23T09:00:00,27.8,25.3,25.3,23.9,92,2
2023-01-23T10:00:00,33.6,27.1,30.1,23.8,82.3,1
2023-01-23T11:00:00,35,28.1,31.8,23.7,77.34,1
2023-01-23T12:00:00,37.9,29.1,33.6,23.9,73.69,1
2023-01-23T13:00:00,44.1,29.3,33.2,23.1,69.19,1
2023-01-23T14:00:00,44.3,29.9,33.9,22.9,66.15,1
2023-01-23T15:00:00,47.1,29,34.6,25,79.02,1
2023-01-23T16:00:00,48.8,29,34.6,25,79.02,1
2023-01-23T17:00:00,38.9,28.8,33.9,24.8,79.07,1
2023-01-23T18:00:00,26.4,27,30.6,25,88.84,1
2023-01-23T19:00:00,21.7,25.7,25.7,24.8,94.51,2
2023-01-23T20:00:00,22.7,25,25,24.2,95.15,2
2023-01-23T21:00:00,22.3,25.1,25.1,24.7,97.97,2
2023-01-23T22:00:00,14,25,25,25,99.97,2
2023-01-23T23:00:00,12.8,25.1,25.1,24.8,98.31,2
2023-01-24T00:00:00,16.5,24.3,24.3,23.1,92.88,2
2023-01-24T01:00:00,15.5,24,24,23,94.15,2
2023-01-24T02:00:00,14.3,24,24,22.9,93.51,2
2023-01-24T03:00:00,14.1,24,24,23,94.15,2
2023-01-24T04:00:00,16.2,24,24,23,94.15,2
2023-01-24T05:00:00,13.8,24,24,23.1,94.47,2
2023-01-24T06:00:00,11.9,24.1,24.1,23.2,94.8,2
2023-01-24T07:00:00,15.1,24.3,24.3,23.7,96.65,2
2023-01-24T08:00:00,17.1,24.7,24.7,23.8,94.5,2
2023-01-24T09:00:00,22.8,24.8,24.8,23.9,94.82,2
2023-01-24T10:00:00,40.8,24.8,24.8,23.9,94.81,2
2023-01-24T11:00:00,42.8,24.8,24.8,23.9,94.82,2
2023-01-24T12:00:00,46.2,26,26,24,88.76,2
2023-01-24T13:00:00,45.9,25,25,24,94.19,2
2023-01-24T14:00:00,44.3,25.1,25.1,23.7,92.3,2
2023-01-24T15:00:00,42.7,25,25,24,94.17,2
2023-01-24T16:00:00,41.8,25,25,23,88.68,2
2023-01-24T17:00:00,32.4,25,25,23.2,89.59,2
2023-01-24T18:00:00,25.1,24.8,24.8,23.8,94.16,2
2023-01-24T19:00:00,17.9,24.3,24.3,23.2,93.5,2
2023-01-24T20:00:00,17.4,24.2,24.2,23.8,97.61,2
2023-01-24T21:00:00,17.8,24.1,24.1,23.2,94.77,2
2023-01-24T22:00:00,10.6,24.1,24.1,23,93.84,2
2023-01-24T23:00:00,12.1,24,24,23.1,94.47,2
2023-01-25T00:00:00,10.2,24,24,23,94.15,2
2023-01-25T01:00:00,14.1,23.8,23.8,22.9,94.79,2
2023-01-25T02:00:00,11.2,23.1,23.1,22.9,98.96,2
2023-01-25T03:00:00,11.5,23,23,23,99.97,2
2023-01-25T04:00:00,11.5,23,23,22,94.11,2
2023-01-25T05:00:00,11.8,23.1,23.1,22.8,98.29,2
2023-01-25T06:00:00,11.9,23,23,23,99.97,2
2023-01-25T07:00:00,13.4,23,23,22.8,98.62,2
2023-01-25T08:00:00,29.5,23.1,23.1,22.9,98.96,2
2023-01-25T09:00:00,31.6,24,24,23,94.15,2
2023-01-25T10:00:00,57.1,25.1,25.1,23,88.38,2
2023-01-25T11:00:00,76.3,26.1,26.1,22.8,82.14,1
2023-01-25T12:00:00,74.2,27.8,30.3,21.9,70.38,1
2023-01-25T13:00:00,69.9,28.1,31.2,22.7,72.78,1
2023-01-25T14:00:00,63.8,28.1,31.4,23,74.04,1
2023-01-25T15:00:00,74.6,28,31.3,23,74.3,1
2023-01-25T16:00:00,76,29,32.8,23,70.09,1
2023-01-25T17:00:00,56.6,27.8,30.8,22.8,74.21,1
2023-01-25T18:00:00,43.3,28,30.8,22.2,70.63,1
2023-01-25T19:00:00,30.6,27,29.6,23,78.69,1
2023-01-25T20:00:00,23.2,26.1,26.1,22.2,79.12,1
2023-01-25T21:00:00,23.5,25.8,25.8,21.7,78.32,2
2023-01-25T22:00:00,16.1,26,26,20.8,73,2
2023-01-25T23:00:00,15.1,25.8,25.8,20.9,74.5,2
2023-01-26T00:00:00,14.7,25.1,25.1,20.9,77.74,2
2023-01-26T01:00:00,16.5,25.7,25.7,20.8,74.24,2
2023-01-26T02:00:00,9.6,24.8,24.8,22.1,84.9,2
2023-01-26T03:00:00,9.9,24,24,22,88.6,2
2023-01-26T04:00:00,11,24,24,22,88.62,2
2023-01-26T05:00:00,11,23.8,23.8,21.7,88.29,2
2023-01-26T06:00:00,8.7,24,24,21,83.36,2
2023-01-26T07:00:00,12.2,23,23,21,88.54,2
2023-01-26T08:00:00,22.1,23.1,23.1,21.8,92.5,2
2023-01-26T09:00:00,46.6,24.8,24.8,22.2,85.48,2
2023-01-26T10:00:00,65,27,28.8,20.9,69.29,1
2023-01-26T11:00:00,74.6,28.1,30.2,21.1,65.8,1
2023-01-26T12:00:00,71.7,29,31.4,21,62.04,1
2023-01-26T13:00:00,69.1,29.8,32.3,21.1,59.54,1
2023-01-26T14:00:00,76.4,30.8,34.1,21.8,58.74,1
2023-01-26T15:00:00,82.5,31,34.6,22,58.78,1
2023-01-26T16:00:00,83.6,30.8,34.4,22.2,60.17,1
2023-01-26T17:00:00,70.4,30.8,34.3,22.1,59.76,1
2023-01-26T18:00:00,60.4,28.8,32.4,22.9,70.49,1
2023-01-26T19:00:00,35.8,28,31.2,22.9,73.77,1
2023-01-26T20:00:00,25.6,26.7,29.5,23.8,83.89,1
2023-01-26T21:00:00,26.2,25.3,25.3,23.7,90.99,2
2023-01-26T22:00:00,16.8,25,25,23,88.63,2
2023-01-26T23:00:00,15.1,25.3,25.3,21.9,81.51,2
2023-01-27T00:00:00,15.2,25.1,25.1,22,83.18,2
2023-01-27T01:00:00,13.9,25.1,25.1,21.8,82.05,2
2023-01-27T02:00:00,12.6,24.7,24.7,22,84.89,2
2023-01-27T03:00:00,13.3,24,24,22,88.6,2
2023-01-27T04:00:00,14,24,24,22,88.6,2
2023-01-27T05:00:00,13.2,24,24,22,88.6,2
2023-01-27T06:00:00,12.4,24,24,22,88.62,2
2023-01-27T07:00:00,17.2,23.8,23.8,22.2,90.74,2
2023-01-27T08:00:00,46.3,23.9,23.9,22.1,89.51,2
2023-01-27T09:00:00,67.4,25,25,22.8,87.48,2
2023-01-27T10:00:00,93.3,27.1,29.8,23.1,78.79,1
2023-01-27T11:00:00,92.9,28.7,32.5,23.2,72,1
2023-01-27T12:00:00,99.2,29.1,33.5,23.8,73.17,1
2023-01-27T13:00:00,94.9,30,35.3,24.2,70.95,1
2023-01-27T14:00:00,91.7,30.1,36,24.7,73.03,1
2023-01-27T15:00:00,93.1,29,34.6,25,78.93,1
2023-01-27T16:00:00,81.5,26,26,23,83.45,2
2023-01-27T17:00:00,69.8,26.1,26.1,23.8,87.14,1
2023-01-27T18:00:00,55.2,26.8,29.3,23.2,80.62,1
2023-01-27T19:00:00,46.5,26,26,23,83.52,2
2023-01-27T20:00:00,29.3,25.7,25.7,23.2,85.82,2
2023-01-27T21:00:00,30.4,25,25,23,88.66,2
2023-01-27T22:00:00,20.6,25.1,25.1,23.1,88.64,2
2023-01-27T23:00:00,17,25.8,25.8,22.9,84.1,2
2023-01-28T00:00:00,20.4,26,26,23,83.57,2
2023-01-28T01:00:00,21.1,25.1,25.1,22.9,87.76,2
2023-01-28T02:00:00,18.5,24.8,24.8,22.9,89.23,2
2023-01-28T03:00:00,19.6,24.8,24.8,22.8,88.65,2
2023-01-28T04:00:00,18.6,24.3,24.3,22.9,91.89,2
2023-01-28T05:00:00,17.9,24.2,24.2,22.7,91.57,2
2023-01-28T06:00:00,16.7,25,25,23,88.66,2
2023-01-28T07:00:00,17.3,24.7,24.7,22.8,88.96,2
2023-01-28T08:00:00,24.2,23.9,23.9,22,89.21,2
2023-01-28T09:00:00,38.7,23,23,22,94.08,2
2023-01-28T10:00:00,51.1,24.8,24.8,23,89.9,2
2023-01-28T11:00:00,53.8,26.2,26.2,22.9,82.19,1
2023-01-28T12:00:00,63.2,29,32.7,23,70.15,1
2023-01-28T13:00:00,56,29,32,22,66.01,1
2023-01-28T14:00:00,55.7,29.2,32.8,22.8,68.44,1
2023-01-28T15:00:00,47,30,33.3,22,62.26,1
2023-01-28T16:00:00,50.7,30,33.3,22,62.25,1
2023-01-28T17:00:00,46.5,29,32.1,22.2,66.61,1
2023-01-28T18:00:00,42.1,28,31.3,23,74.28,1
2023-01-28T19:00:00,39.6,27.1,29.8,23.1,78.74,1
2023-01-28T20:00:00,32,27,29.2,22,74.12,1
2023-01-28T21:00:00,26.6,27,29.2,22,74.12,1
2023-01-28T22:00:00,17.3,26.3,26.3,21.8,76.27,1
2023-01-28T23:00:00,13.5,26.1,26.1,21.2,74.52,1
2023-01-29T00:00:00,15.5,26,26,21.1,74.26,2
2023-01-29T01:00:00,12.7,25.8,25.8,21.1,75.27,2
2023-01-29T02:00:00,14.7,25.7,25.7,20.9,74.75,2
2023-01-29T03:00:00,14,25,25,21,78.54,2
2023-01-29T04:00:00,14.1,25,25,21,78.52,2
2023-01-29T05:00:00,13.1,24.9,24.9,20.8,77.97,2
2023-01-29T06:00:00,12.4,25,25,21,78.52,2
2023-01-29T07:00:00,12.6,24.8,24.8,20.1,75.13,2
2023-01-29T08:00:00,23,25,25,19.9,73.34,2
2023-01-29T09:00:00,30.8,25.7,25.7,20.2,71.52,2
2023-01-29T10:00:00,43.9,26.8,28.5,20.7,69.44,1
2023-01-29T11:00:00,52,28.3,30.4,20.9,64.22,1
2023-01-29T12:00:00,62.4,30,32.6,21.1,58.76,1
2023-01-29T13:00:00,67.8,30.1,32.6,21,58.37,1
2023-01-29T14:00:00,63.1,30,32.7,21.2,59.16,1
2023-01-29T15:00:00,55.4,30,32.6,21.1,58.78,1
2023-01-29T16:00:00,58.7,29.3,32.2,21.7,63.76,1
2023-01-29T17:00:00,53.5,29.8,32.8,21.7,61.98,1
2023-01-29T18:00:00,46.9,29,31.4,21,62.03,1
2023-01-29T19:00:00,40.7,27.8,29.8,20.9,66.15,1
2023-01-29T20:00:00,34.3,26.9,28.4,20.2,66.69,1
2023-01-29T21:00:00,29.2,26.7,28.4,20.9,70.39,1
2023-01-29T22:00:00,16.4,26.3,26.3,21,72.71,1
2023-01-29T23:00:00,13.9,26.3,26.3,20.9,72.23,1
2023-01-30T00:00:00,14.2,26,26,21,73.95,2
2023-01-30T01:00:00,13.8,26,26,20.9,73.48,2
2023-01-30T02:00:00,14.1,25.9,25.9,20.9,73.98,2
2023-01-30T03:00:00,12.9,25.1,25.1,21.2,79.07,2
2023-01-30T04:00:00,13.5,25,25,21,78.52,2
2023-01-30T05:00:00,13,25.3,25.3,21.1,77.48,2
2023-01-30T06:00:00,12.6,25,25,21,78.52,2
2023-01-30T07:00:00,21.7,24.1,24.1,22.1,88.58,2
2023-01-30T08:00:00,62.3,23.8,23.8,22.1,90.1,2
2023-01-30T09:00:00,115.1,26.1,26.1,21.8,77.31,1
2023-01-30T10:00:00,137.2,27.8,30.3,21.9,70.37,1
2023-01-30T11:00:00,151.9,28.1,30.8,22,69.66,1
2023-01-30T12:00:00,150.6,29.1,32.1,22,65.72,1
2023-01-30T13:00:00,145.7,29,32.1,22.2,66.61,1
2023-01-30T14:00:00,140.8,28.8,32.4,22.9,70.51,1
2023-01-30T15:00:00,139.2,28.8,31.8,22.2,67.54,1
2023-01-30T16:00:00,156,29.1,32.2,22.2,66.41,1
2023-01-30T17:00:00,133.6,29.1,32.6,22.7,68.66,1
2023-01-30T18:00:00,92.4,29,32,22,65.96,1
2023-01-30T19:00:00,75.4,28,30.6,21.9,69.41,1
2023-01-30T20:00:00,57.1,27.1,29.2,21.8,72.84,1
2023-01-30T21:00:00,43.6,27,29.2,22,74.1,1
2023-01-30T22:00:00,16.8,26.7,28.5,21.1,71.12,1
2023-01-30T23:00:00,12.1,26.1,26.1,21.8,77.26,1
2023-01-31T00:00:00,19.7,26,26,21.8,77.53,2
2023-01-31T01:00:00,14.1,26,26,21.7,77.3,2
2023-01-31T02:00:00,14,25.8,25.8,21.2,75.77,2
2023-01-31T03:00:00,14.3,25,25,22,83.43,2
2023-01-31T04:00:00,7.67,25.1,25.1,21.6,80.49,2
2023-01-31T05:00:00,6.9,25,25,22,83.45,2
2023-01-31T06:00:00,0.01,25,25,22,83.45,2
2023-01-31T07:00:00,20.2,25,25,21,78.52,2
2023-01-31T08:00:00,64.4,24.9,24.9,21.2,79.87,2
2023-01-31T09:00:00,109.8,26.1,26.1,21.2,74.52,1
2023-01-31T10:00:00,129.9,28,30.5,21.8,68.97,1
2023-01-31T11:00:00,136.6,28.8,31.6,21.9,66.39,1
2023-01-31T12:00:00,151.2,30.1,33.4,22,62.08,1
2023-01-31T13:00:00,164.9,30.8,34.3,22.1,59.77,1
2023-01-31T14:00:00,172.3,30.7,34.4,22.2,60.36,1
2023-01-31T15:00:00,138,30.1,33.4,22,62.06,1
2023-01-31T16:00:00,154.7,30,34.2,23,66.16,1
2023-01-31T17:00:00,127.5,29.1,32.8,22.9,69.37,1
2023-01-31T18:00:00,88.2,28.3,31.5,22.7,71.87,1
2023-01-31T19:00:00,64.6,27.8,30.3,21.9,70.41,1
2023-01-31T20:00:00,50.6,27.1,29.3,21.9,73.41,1
2023-01-31T21:00:00,49.6,26.8,28.9,22,75.17,1
2023-01-31T22:00:00,20.9,26.1,26.1,21.9,77.87,1
2023-01-31T23:00:00,12.8,25.8,25.8,22.7,83.25,2
2023-02-01T00:00:00,15.2,25.1,25.1,22.1,83.46,2
2023-02-01T01:00:00,12.8,25,25,22,83.45,2
2023-02-01T02:00:00,12.7,25.1,25.1,21.8,82.06,2
2023-02-01T03:00:00,13.3,25,25,22,83.5,2
2023-02-01T04:00:00,13.7,25,25,23,88.66,2
2023-02-01T05:00:00,14.1,24.2,24.2,22.2,88.6,2
2023-02-01T06:00:00,16,24,24,22,88.6,2
2023-02-01T07:00:00,20.4,24.8,24.8,21.9,84.02,2
2023-02-01T08:00:00,61.9,25,25,21.8,82.34,2
2023-02-01T09:00:00,112.7,26.1,26.1,22.1,78.68,1
2023-02-01T10:00:00,150.7,28.1,31.2,22.8,73.08,1
2023-02-01T11:00:00,168.9,29.1,33.5,23.8,73.22,1
2023-02-01T12:00:00,178.5,30.3,34.7,23.2,65.79,1
2023-02-01T13:00:00,167.9,32.1,38.1,24.1,62.71,1
2023-02-01T14:00:00,170.4,32,37,23.2,59.64,1
2023-02-01T15:00:00,188.2,32,37.9,24,62.68,1
2023-02-01T16:00:00,139.6,29.3,34.9,24.9,77.2,1
2023-02-01T17:00:00,106.81,26,26,24.2,89.63,2
2023-02-01T18:00:00,77.95,25.1,25.1,24,93.85,2
2023-02-01T19:00:00,62.06,24.8,24.8,23.9,94.8,2
2023-02-01T20:00:00,60.96,24.1,24.1,23.8,98.29,2
2023-02-01T21:00:00,59.03,24.7,24.7,23.8,94.5,2
2023-02-01T22:00:00,31.6,25,25,24,94.19,2
2023-02-01T23:00:00,29.8,24.2,24.2,23.8,97.63,2
2023-02-02T00:00:00,27.8,24.7,24.7,23.8,94.5,2
2023-02-02T01:00:00,23,25,25,24,94.19,2
2023-02-02T02:00:00,26.7,24.7,24.7,23.2,91.13,2
2023-02-02T03:00:00,16.8,24.1,24.1,23.7,97.96,2
2023-02-02T04:00:00,15.7,24.1,24.1,23.2,94.79,2
2023-02-02T05:00:00,15.2,24.2,24.2,23.7,97.3,2
2023-02-02T06:00:00,14.9,24,24,24,99.97,2
2023-02-02T07:00:00,26.6,24.1,24.1,23.7,97.96,2
2023-02-02T08:00:00,51,24.8,24.8,23.1,90.21,2
2023-02-02T09:00:00,117.4,25.8,25.8,23.8,88.74,2
2023-02-02T10:00:00,156.5,27.8,31.6,24.1,80.24,1
2023-02-02T11:00:00,167.5,28.9,33.3,23.9,74.45,1
2023-02-02T12:00:00,180.3,29.3,34.1,24.1,73.47,1
2023-02-02T13:00:00,176.7,31,36.6,24.1,66.58,1
2023-02-02T14:00:00,160.5,30.2,36.2,24.8,72.85,1
2023-02-02T15:00:00,169.5,29.8,35.7,24.9,75.02,1
2023-02-02T16:00:00,146.5,28.1,32.7,24.8,82.33,1
2023-02-02T17:00:00,100.2,28,33.5,26,88.93,1
2023-02-02T18:00:00,76.9,26.1,26.1,24.2,89.41,1
2023-02-02T19:00:00,72.4,25.3,25.3,24,92.61,2
2023-02-02T20:00:00,53.4,25,25,23.9,93.55,2
2023-02-02T21:00:00,41.5,25,25,24,94.19,2
2023-02-02T22:00:00,21.7,25,25,24.1,94.51,2
2023-02-02T23:00:00,17.3,25,25,23.9,93.56,2
2023-02-03T00:00:00,13.8,24.8,24.8,23.8,94.18,2
2023-02-03T01:00:00,12.5,25,25,23.9,93.56,2
2023-02-03T02:00:00,12.3,24.8,24.8,23.8,94.18,2
2023-02-03T03:00:00,11.2,24.3,24.3,23.7,96.65,2
2023-02-03T04:00:00,12.2,24.3,24.3,23.8,96.97,2
2023-02-03T05:00:00,14.6,24.7,24.7,23.8,94.48,2
2023-02-03T06:00:00,12.8,24,24,24,99.97,2
2023-02-03T07:00:00,20,24,24,23,94.15,2
2023-02-03T08:00:00,50.5,23.9,23.9,23.1,95.11,2
2023-02-03T09:00:00,91.6,26,26,24.1,89.05,2
2023-02-03T10:00:00,122.3,28,32.7,25,83.77,1
2023-02-03T11:00:00,105.8,28.1,32.2,24.2,79.46,1
2023-02-03T12:00:00,90,28,32.7,25,83.79,1
2023-02-03T13:00:00,83.3,27.1,30.7,24.9,87.95,1
2023-02-03T14:00:00,83.3,27.8,32.1,24.7,83.48,1
2023-02-03T15:00:00,90.7,28,32,24,78.94,1
2023-02-03T16:00:00,99.3,28,32,24,78.94,1
2023-02-03T17:00:00,89.55,28.7,32.4,23,71.3,1
2023-02-03T18:00:00,73.45,28,31.9,24,78.9,1
2023-02-03T19:00:00,64.7,27.8,31.5,23.9,79.42,1
2023-02-03T20:00:00,46.2,27,30,23.7,82.27,1
2023-02-03T21:00:00,34,26,26,23,83.57,2
2023-02-03T22:00:00,17.6,26.1,26.1,22.9,82.72,1
2023-02-03T23:00:00,14.1,25.8,25.8,22.8,83.56,2
2023-02-04T00:00:00,19.1,25,25,23,88.7,2
2023-02-04T01:00:00,14.3,25,25,23,88.7,2
2023-02-04T02:00:00,14.3,24.8,24.8,22.2,85.49,2
2023-02-04T03:00:00,11.9,25.1,25.1,22.1,83.5,2
2023-02-04T04:00:00,11.9,24.8,24.8,22.7,88.38,2
2023-02-04T05:00:00,13.1,24.3,24.3,22.9,91.94,2
2023-02-04T06:00:00,11.1,24,24,23,94.12,2
2023-02-04T07:00:00,12.4,24.1,24.1,22.7,92.23,2
2023-02-04T08:00:00,14.7,24,24,22.8,92.87,2
2023-02-04T09:00:00,39.3,25,25,23,88.7,2
2023-02-04T10:00:00,57.2,28.1,30.8,22.2,70.46,1
2023-02-04T11:00:00,61.1,28.8,32.3,22.9,70.55,1
2023-02-04T12:00:00,69.4,30.7,35.2,23.1,63.75,1
2023-02-04T13:00:00,76.6,30,34.2,23,66.15,1
2023-02-04T14:00:00,78.9,31.1,35.7,23.2,62.92,1
2023-02-04T15:00:00,65.8,31.1,36.3,23.7,65.01,1
2023-02-04T16:00:00,67.2,32,37.9,24,62.7,1
2023-02-04T17:00:00,63.3,31.9,37.6,23.9,62.64,1
2023-02-04T18:00:00,59.5,31.1,35.7,23.2,62.95,1
2023-02-04T19:00:00,47.8,29,33.6,24,74.47,1
2023-02-04T20:00:00,37.6,26.8,29.2,22.8,78.73,1
2023-02-04T21:00:00,31.2,26.1,26.1,22.9,82.7,1
2023-02-04T22:00:00,19.5,27.1,29.3,22.1,74.2,1
2023-02-04T23:00:00,14.8,27.1,29.3,22,73.95,1
2023-02-05T00:00:00,12.9,27,29.2,22,74.18,1
2023-02-05T01:00:00,10.3,26.8,29.2,22.9,79.33,1
2023-02-05T02:00:00,12.7,26.7,28.8,22,75.43,1
2023-02-05T03:00:00,12.9,26,26,23,83.57,2
2023-02-05T04:00:00,14.3,25,25,22,83.5,2
2023-02-05T05:00:00,15.5,25.1,25.1,22.7,86.89,2
2023-02-05T06:00:00,13.3,24,24,22,88.6,2
2023-02-05T07:00:00,13.9,24.1,24.1,22.7,92.22,2
2023-02-05T08:00:00,18.3,25.1,25.1,21.8,82.06,2
